ID,First_Author,Year,Title,Order,Family,Genus,Species_reported,Species_accepted,Class,Major,Minor
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Lepidaploa,Lepidaploa arenaria,Lepidaploa arenaria,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Lepidaploa,Lepidaploa paraensis,Lepidaploa paraensis,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Parapiqueria,Parapiqueria cavalcantei,Parapiqueria cavalcantei,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Praxelis,Praxelis asperulacea,Praxelis asperulacea,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma carajasense,Anemopaegma carajasense,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Cyperaceae,Bulbostylis,Bulbostylis cangae,Bulbostylis cangae,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Cyperaceae,Hypolytrum,Hypolytrum paraense,Hypolytrum paraense,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Eriocaulaceae,Paepalanthus,Paepalanthus fasciculoides,Paepalanthus fasciculoides,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Bauhinia,Bauhinia pulchella,Bauhinia pulchella,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Chamaecrista,Chamaecrista desvauxii,Chamaecrista desvauxii,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Dioclea,Dioclea apurensis,Dioclea apurensis,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Mimosa,Mimosa acutistipula var. ferrea,Mimosa acutistipula var. ferrea,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Mimosa,Mimosa dasilvae,Mimosa dasilvae,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Gentianaceae,Chelonanthus,Chelonanthus purpurascens,Chelonanthus purpurascens,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Myrtales,Melastomataceae,Brasilianthus,Brasilianthus carajensis,Brasilianthus carajensis,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Myrtales,Melastomataceae,Tibouchina,Tibouchina edmundoi,Tibouchina edmundoi,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asparagales,Orchidaceae,Epidendrum,Epidendrum nocturnum,Epidendrum nocturnum,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asparagales,Orchidaceae,Sobralia,Sobralia liliastrum,Sobralia liliastrum,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Piperales,Piperaceae,Peperomia,Peperomia sp.,Peperomia sp.,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Axonopus,Axonopus longispicus,Axonopus longispicus,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Paspalum,Paspalum cangarum,Paspalum cangarum,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Paspalum,Paspalum cinerascens,Paspalum cinerascens,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Sporobolus,Sporobolus multiramosus,Sporobolus multiramosus,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Trachypogon,Trachypogon spicatus,Trachypogon spicatus,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Borreria,Borreria carajasensis,Borreria carajasensis,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Borreria,Borreria elaiosulcata,Borreria elaiosulcata,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Carajasia,Carajasia cangae,Carajasia cangae,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Mitracarpus,Mitracarpus carajasensis,Mitracarpus carajasensis,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Pandanales,Velloziaceae,Vellozia,Vellozia glauca,Vellozia glauca,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Xyridaceae,Xyris,Xyris brachysepala,Xyris brachysepala,Longevity,Ex situ,
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia albiflora,Vellozia albiflora,Abiotic,Fire,Heat
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia compacta,Vellozia compacta,Abiotic,Fire,Heat
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia glochidea,Vellozia glochidea,Abiotic,Fire,Heat
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia goiasensis,Vellozia goiasensis,Abiotic,Fire,Heat
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia lilacina,Vellozia lilacina,Abiotic,Fire,Heat
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia squamata,Vellozia squamata,Abiotic,Fire,Heat
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia variabilis,Vellozia variabilis,Abiotic,Fire,Heat
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia albiflora,Vellozia albiflora,Abiotic,Fire,Smoke
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia compacta,Vellozia compacta,Abiotic,Fire,Smoke
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia glochidea,Vellozia glochidea,Abiotic,Fire,Smoke
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia goiasensis,Vellozia goiasensis,Abiotic,Fire,Smoke
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia squamata,Vellozia squamata,Abiotic,Fire,Smoke
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia variabilis,Vellozia variabilis,Abiotic,Fire,Smoke
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia albiflora,Vellozia albiflora,Viability,,
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia compacta,Vellozia compacta,Viability,,
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia glochidea,Vellozia glochidea,Viability,,
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia goiasensis,Vellozia goiasensis,Viability,,
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia lilacina,Vellozia lilacina,Viability,,
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia squamata,Vellozia squamata,Viability,,
92,"Zirondi, H. L.",2019,Heat and smoke affect the germination of flammable resprouters: Vellozia species in the Cerrado,Pandanales,Velloziaceae,Vellozia,Vellozia variabilis,Vellozia variabilis,Viability,,
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Fabales,Fabaceae,Mimosa,Mimosa foliolosa,Mimosa foliolosa,Abiotic,Fire,Heat
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Myrtales,Melastomataceae,Fritzschia,Comolia sertularia,Fritzschia sertularia,Abiotic,Fire,Heat
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Myrtales,Melastomataceae,Microlicia,Microlicia sp.,Microlicia sp.,Abiotic,Fire,Heat
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Myrtales,Melastomataceae,Pleroma,Pleroma cardinale,Pleroma cardinale,Abiotic,Fire,Heat
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Fabales,Fabaceae,Mimosa,Mimosa foliolosa,Mimosa foliolosa,Abiotic,Fire,Smoke
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Myrtales,Melastomataceae,Fritzschia,Comolia sertularia,Fritzschia sertularia,Abiotic,Fire,Smoke
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Myrtales,Melastomataceae,Microlicia,Microlicia sp.,Microlicia sp.,Abiotic,Fire,Smoke
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Myrtales,Melastomataceae,Pleroma,Pleroma cardinale,Pleroma cardinale,Abiotic,Fire,Smoke
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Fabales,Fabaceae,Mimosa,Mimosa foliolosa,Mimosa foliolosa,Viability,,
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Myrtales,Melastomataceae,Fritzschia,Comolia sertularia,Fritzschia sertularia,Viability,,
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Myrtales,Melastomataceae,Microlicia,Microlicia sp.,Microlicia sp.,Viability,,
93,"Zirondi, H. L.",2019,Fire effects on seed germination: Heat shock and smoke on permeable vs impermeable seed coats,Myrtales,Melastomataceae,Pleroma,Pleroma cardinale,Pleroma cardinale,Viability,,
94,"Santos, A. P. M.",2008,"MSc Thesis: Biologia reprodutiva de Melastomataceae do Parque Nacional da Serra da Canastra, Minas Gerais",Myrtales,Melastomataceae,Cambessedesia,Cambessedesia regnelliana,Cambessedesia regnelliana,Biotic,Reproductive,
94,"Santos, A. P. M.",2008,"MSc Thesis: Biologia reprodutiva de Melastomataceae do Parque Nacional da Serra da Canastra, Minas Gerais",Myrtales,Melastomataceae,Microlicia,Microlicia inquinans,Microlicia inquinans,Biotic,Reproductive,
94,"Santos, A. P. M.",2008,"MSc Thesis: Biologia reprodutiva de Melastomataceae do Parque Nacional da Serra da Canastra, Minas Gerais",Myrtales,Melastomataceae,Pleroma,Svitramia hatschbachii,Pleroma gertii,Biotic,Reproductive,
94,"Santos, A. P. M.",2008,"MSc Thesis: Biologia reprodutiva de Melastomataceae do Parque Nacional da Serra da Canastra, Minas Gerais",Myrtales,Melastomataceae,Pleroma,Svitramia minor,Pleroma minus,Biotic,Reproductive,
94,"Santos, A. P. M.",2008,"MSc Thesis: Biologia reprodutiva de Melastomataceae do Parque Nacional da Serra da Canastra, Minas Gerais",Myrtales,Melastomataceae,Svitramia,Svitramia alba,Svitramia alba,Biotic,Reproductive,
95,"Garcia, L. C.",,Unpublished Data,Malpighiales,Calophyllaceae,Kielmeyera,Kielmeyera regalis,Kielmeyera regalis,Abiotic,Light,Availability
95,"Garcia, L. C.",,Unpublished Data,Fabales,Fabaceae,Bauhinia,Bauhinia pentandra,Bauhinia pentandra,Dormancy,,
95,"Garcia, L. C.",,Unpublished Data,Malvales,Malvaceae,Pavonia,Pavonia viscosa,Pavonia viscosa,Dormancy,,
95,"Garcia, L. C.",,Unpublished Data,Solanales,Solanaceae,Solanum,Solanum lycocarpum,Solanum lycocarpum,Biotic,Dispersal,
96,"Santana, D. G.",2018,How to analyze germination of species with empty seeds using contemporary statistical methods?,Asterales,Asteraceae,Lychnophora,Lychnophora ericoides,Lychnophora ericoides,Biotic,Intraspecific,
97,"Nunes, F. P.",2017,"Influência da temperatura na germinação de sementes de Collaea cipoensis Fortunato (Fabaceae), espécie endêmica de campo rupestre.",Fabales,Fabaceae,Collaea,Collaea cipoensis,Collaea cipoensis,Abiotic,Light,Availability
97,"Nunes, F. P.",2017,"Influência da temperatura na germinação de sementes de Collaea cipoensis Fortunato (Fabaceae), espécie endêmica de campo rupestre.",Fabales,Fabaceae,Collaea,Collaea cipoensis,Collaea cipoensis,Abiotic,Temperature,Constant
